geracao;fi;distancia
619;1.053126326648816E-5;94955.36999650642;
620;1.0732925173603223E-5;93171.2449146129;
621;1.0421690937845389E-5;95953.71863970695;
622;9.79762685375206E-6;102065.53228928533;
623;9.898692945941293E-6;101023.43869652251;
624;9.898921170740385E-6;101021.10954836561;
625;9.861538119305012E-6;101404.05968135878;
626;1.0053815507411517E-5;99464.72553259163;
627;9.742316092298072E-6;102644.99637725411;
628;1.0130324734106572E-5;98713.5186923693;
629;1.0214015702736226E-5;97904.68598282168;
630;9.966778709736026E-6;100333.32023546907;
631;1.018978360043356E-5;98137.51098280943;
632;1.0017877808274574E-5;99821.54096289926;
633;9.957580850792797E-6;100425.99854164202;
634;1.0599836152558748E-5;94341.08090044439;
635;9.608569805470113E-6;104073.76126160886;
636;1.0100080987295212E-5;99009.10708120951;
637;1.0164013570097809E-5;98386.33066586677;
638;1.0369681650862519E-5;96434.97589116663;
639;1.0775017412008551E-5;92807.27462078336;
640;1.0845781984282175E-5;92201.74270967375;
641;1.0496387958526643E-5;95270.86879326514;
642;1.0567640275297466E-5;94628.50494046092;
643;9.95796795371724E-6;100422.09461285794;
644;1.0329802704211393E-5;96807.27005485851;
645;9.995201453960564E-6;100048.0084974929;
646;1.0021082242958814E-5;99789.62109632792;
647;1.0071664624787821E-5;99288.45302680707;
648;1.03623835366392E-5;96502.89399771887;
649;1.0258208001935871E-5;97482.91317657876;
650;1.0088222639298057E-5;99125.48877584847;
651;9.858787293512294E-6;101432.35371941367;
652;9.859655765196691E-6;101423.4192161019;
653;9.876178331746798E-6;101253.74070914839;
654;9.846715371408378E-6;101556.70823020548;
655;9.905113050359454E-6;100957.95927979946;
656;9.937332491608798E-6;100630.62706661088;
657;9.997761836630086E-6;100022.38664419584;
658;9.982370991043301E-6;100176.60142036913;
659;9.963739026526401E-6;100363.9293780885;
660;1.0031943391071502E-5;99681.58322045625;
661;1.0166211148697582E-5;98365.06298889066;
662;1.0297852893152282E-5;97107.62140183276;
663;1.040054735331543E-5;96148.78583108661;
664;1.0270173664099736E-5;97369.33694661707;
665;9.953449951105943E-6;100467.67753012998;
666;1.0421457774290512E-5;95955.86545166226;
667;1.0360773361301543E-5;96517.89158279376;
668;1.0125621367187593E-5;98759.371275775;
669;1.0175313085492404E-5;98277.07428735182;
670;9.922678027108816E-6;100779.24500502727;
671;9.862067726596622E-6;101398.61413678386;
672;1.0322866189416028E-5;96872.32030821963;
673;1.0415812107111342E-5;96007.87626701283;
674;1.0080575502941162E-5;99200.68548747388;
675;1.044471555873685E-5;95742.19559895193;
676;1.0025343543177963E-5;99747.20523971262;
677;9.842959959605505E-6;101595.45544266127;
678;1.0221275219890127E-5;97835.15055480029;
679;1.0141409031466134E-5;98605.62737359888;
680;1.0595831596973445E-5;94376.7358746657;
681;1.0391855231290298E-5;96229.20813878925;
682;9.962440699272987E-6;100377.00902681162;
683;9.859982385750071E-6;101420.05947649853;
684;1.0152926230001719E-5;98493.77187879269;
685;1.0342065521725082E-5;96692.48351785704;
686;1.079780546505483E-5;92611.4110164627;
687;1.0905357827005949E-5;91698.0456637202;
688;1.0514055956031068E-5;95110.77401356044;
689;1.0080236563106408E-5;99204.02103061674;
690;9.885338111920688E-6;101159.91872792941;
691;9.648173835852205E-6;103646.55705974558;
692;1.0043342968198633E-5;99568.44082357961;
693;1.0032745048332028E-5;99673.61825528028;
694;1.0063133744558677E-5;99372.62341770213;
695;1.0095922596317783E-5;99049.88776010656;
696;1.0428822176013293E-5;95888.10539890495;
697;9.970668044284417E-6;100294.18245182074;
698;9.811042358513449E-6;101925.96907221164;
699;1.0512840223830682E-5;95121.77287096814;
700;9.812042765207008E-6;101915.57700359274;
701;9.785631043314647E-6;102190.65030897323;
702;9.70720084671773E-6;103016.30879906304;
703;9.856574536893313E-6;101455.12482627554;
704;1.0402143937067035E-5;96134.02833588916;
705;1.051953489976812E-5;95061.2369775058;
706;1.0732283494305149E-5;93176.81558921063;
707;1.068349938155477E-5;93602.2893141657;
708;1.0825281409419703E-5;92376.3514479949;
709;9.720757003441777E-6;102872.6466103345;
710;9.746817863645465E-6;102597.58764241276;
711;1.014352314939026E-5;98585.07594179556;
712;9.962755041389215E-6;100373.8419589366;
713;9.955334185538316E-6;100448.66213056483;
714;1.0126553048983289E-5;98750.28503409663;
715;1.0197787616445024E-5;98060.48503965634;
716;1.0449561393005057E-5;95697.79652851273;
717;1.0452649074182381E-5;95669.52768652297;
718;9.7710330830231E-6;102343.32352609391;
719;1.0147421905012215E-5;98547.19842742129;
720;1.029738410884692E-5;97112.04218757436;
721;1.0759763934627422E-5;92938.84197419681;
722;1.1083755898217502E-5;90222.12408709043;
723;1.0011648306252447E-5;99883.6524626502;
724;9.870555896848615E-6;101311.41654537119;
725;9.984236002000838E-6;100157.88887598414;
726;1.0053332392255715E-5;99469.50533241298;
727;1.005681079651814E-5;99435.10126950176;
728;1.010984313951274E-5;98913.50302871232;
729;1.0080357862909468E-5;99202.82728051607;
730;1.0127820504256721E-5;98737.92684020221;
731;9.950249625057644E-6;100499.9912245123;
732;1.0137986950970314E-5;98638.91173230296;
733;9.919289535136485E-6;100813.67183181435;
734;1.1748711863081733E-5;85115.71410158799;
735;1.1046506975302295E-5;90526.35391764954;
736;1.0894657575588393E-5;91788.10743356406;
737;1.0091883880953567E-5;99089.5269700142;
738;1.0218197414692455E-5;97864.61930771943;
739;9.89672952645645E-6;101043.48081118599;
740;9.866913091405339E-6;101348.82011589408;
741;1.0031780708909304E-5;99683.19972464032;
742;9.923359073240894E-6;100772.32846451938;
743;9.923359073240894E-6;100772.32846451938;
744;1.0341574382782602E-5;96697.07560822384;
745;9.597171578328993E-6;104197.36605085418;
746;9.76654679103074E-6;102390.33523275243;
747;9.984362969941724E-6;100156.61520024214;
748;1.0426076829218854E-5;95913.35421560693;
749;1.0081394555555256E-5;99192.62602900107;
750;1.0472379523964531E-5;95489.28184961632;
751;1.0223452369705672E-5;97814.31593139896;
752;1.0291248295856993E-5;97169.94199844307;
753;1.0213070281411174E-5;97913.74899476621;
754;1.009226472883242E-5;99085.78766697597;
755;1.0188028392895553E-5;98154.4182481208;
756;1.0527909173352493E-5;94985.62188692983;
757;1.0473244996402124E-5;95481.39094841476;
758;1.031885365049662E-5;96909.98960450152;
759;1.0044971102591359E-5;99552.3023199165;
760;9.804845419164679E-6;101990.38916466617;
761;9.94689016619577E-6;100533.93405292362;
762;1.0314649802991535E-5;96949.48632283881;
763;1.0314649802991535E-5;96949.48632283881;
764;1.0174229140563931E-5;98287.54455834602;
765;1.026045660349053E-5;97461.54958248227;
766;1.0095464907404868E-5;99054.37829480397;
767;1.0448613926397714E-5;95706.47427919295;
768;1.0418257433958557E-5;95985.34172715642;
769;1.0169031354426026E-5;98337.78313258465;
770;1.0076694903392858E-5;99238.88830486438;
771;1.0163490063979009E-5;98391.39839809119;
772;9.873248606638905E-6;101283.78610132297;
773;1.0205533965545597E-5;97986.0537798464;
774;9.654474255595291E-6;103578.91828448823;
775;1.004747853737565E-5;99527.45818566285;
776;9.943068181601825E-6;100572.5779745081;
777;1.0484097451434065E-5;95382.55482957336;
778;1.052260941533109E-5;95033.46180872526;
779;1.0384977651663915E-5;96292.937119588;
780;1.0349311188349591E-5;96624.78804635021;
781;1.0408025106847043E-5;96079.70673919091;
782;1.0270178740298983E-5;97369.28882027308;
783;9.872252103771413E-6;101294.00966350712;
784;1.0459958587545037E-5;95602.6729580677;
785;1.0063583901735353E-5;99368.17835120957;
786;1.0025459940259862E-5;99746.04715981537;
787;1.0504803311206274E-5;95194.5477106862;
788;1.0302832985042255E-5;97060.68238239025;
789;1.0805696444957818E-5;92543.78050446;
790;1.006707485528607E-5;99333.72050719529;
791;1.001641545921496E-5;99836.11443353361;
792;1.0061640575552796E-5;99387.37052779876;
793;1.0210217193465907E-5;97941.10948393501;
794;1.1059555339112763E-5;90419.54846624273;
795;1.0562887960176315E-5;94671.07894830953;
796;1.0546895422700934E-5;94814.63121817054;
797;9.944071513817098E-6;100562.43045019527;
798;9.665731251853527E-6;103458.2872152831;
799;9.892553569081168E-6;101086.13443605351;
800;9.708834855283093E-6;102998.97103058118;
801;9.89444066684847E-6;101066.85498155755;
802;1.0354697209343359E-5;96574.52842731794;
803;1.0694480140560233E-5;93506.18139982023;
804;1.0494475687236911E-5;95288.22875983905;
805;9.964342912249208E-6;100357.84685517958;
806;1.0318379141858364E-5;96914.44617917942;
807;1.0679855535009248E-5;93634.22536212557;
808;1.062917949459594E-5;94080.63910374431;
809;1.0028536567870804E-5;99715.44633977575;
810;9.958334784764049E-6;100418.39540582325;
811;9.982835452382333E-6;100171.94060444592;
812;1.0092833787898905E-5;99080.20096387388;
813;1.0310970258708424E-5;96984.08344795888;
814;1.0310970258708424E-5;96984.08344795888;
815;1.0106880777563272E-5;98942.49492088062;
816;1.0369253859065442E-5;96438.95439262857;
817;9.923855761942257E-6;100767.28481231815;
818;9.988722658035616E-6;100112.90074167102;
819;9.839528116165296E-6;101630.89003801988;
820;1.1186570033268964E-5;89392.90569191366;
821;1.0092863941829378E-5;99079.90494705366;
822;9.793570293428478E-6;102107.80849462058;
823;1.0192792745333547E-5;98108.5385512051;
824;1.0313378196535866E-5;96961.4398835764;
825;1.0811904238619893E-5;92490.64530446184;
826;1.0463937791693826E-5;95566.31737564327;
827;1.0469974843310063E-5;95511.21325176478;
828;1.0058673598373415E-5;99416.68652631393;
829;1.0138907426596522E-5;98629.9566535923;
830;9.907735436967051E-6;100931.23765385072;
831;9.868462604818504E-6;101332.90665880691;
832;1.0563134916296155E-5;94668.86562787923;
833;9.850462149572086E-6;101518.07953938903;
834;1.0176871020607466E-5;98262.02945631015;
835;1.0011458164777945E-5;99885.54949149908;
836;9.804792290721612E-6;101990.94181182313;
837;9.668438131270026E-6;103429.32192592332;
838;1.0007534392163219E-5;99924.71280269475;
839;9.925015965753658E-6;100755.50542694415;
840;9.914299210930685E-6;100864.41600405631;
841;9.862535882677733E-6;101393.80093474442;
842;9.958902103114656E-6;100412.6749762154;
843;9.762883387081817E-6;102428.75596805688;
844;1.056064622488597E-5;94691.17501952847;
845;1.0077765046327154E-5;99228.35027439447;
846;1.0200198898832058E-5;98037.30397007277;
847;9.962879219346495E-6;100372.59089301637;
848;1.0351122629715462E-5;96607.87875599621;
849;1.03229444654751E-5;96871.58575196077;
850;1.0543250106859069E-5;94847.41326106217;
851;1.0115272297360414E-5;98860.41330404427;
852;1.0367415343740696E-5;96456.05648506673;
853;1.0569600495033123E-5;94610.95530241857;
854;1.017751427165873E-5;98255.81898565298;
855;1.0148359451228926E-5;98538.09424132135;
856;1.0028973947390667E-5;99711.09759041497;
857;1.0249478852150758E-5;97565.93622222649;
858;1.0871679098084395E-5;91982.1115926979;
859;1.0666267907986552E-5;93753.5048459858;
860;1.0666267907986552E-5;93753.5048459858;
861;1.0403106538847518E-5;96125.13303269338;
862;1.0704205670963202E-5;93421.2243989905;
863;1.0704205670963202E-5;93421.2243989905;
864;1.0290829343770969E-5;97173.89790408868;
865;1.0609228682244286E-5;94257.55914504983;
866;1.055154912186424E-5;94772.81377839245;
867;9.98229402937738E-6;100177.37376369111;
868;9.884705768860513E-6;101166.39011656468;
869;1.0574626155002572E-5;94565.99082956013;
870;1.025685000848042E-5;97495.81978611315;
871;1.020776616904244E-5;97964.6264853466;
872;9.958291910999955E-6;100418.82774046795;
873;9.958291910999955E-6;100418.82774046795;
874;9.96986327263729E-6;100302.27824132175;
875;9.95697678780971E-6;100432.09111668276;
876;9.866748657060609E-6;101350.5091451178;
877;1.0100924179212838E-5;99000.84212669832;
878;9.834073853977148E-6;101687.25747321644;
879;9.766058057763456E-6;102395.45926158584;
880;9.816713001266366E-6;101867.09134422071;
881;9.709661053069134E-6;102990.20681920809;
882;1.0398090368095503E-5;96171.50501675803;
883;9.80442791183616E-6;101994.7322773187;
884;9.66868453680559E-6;103426.68603917315;
885;1.0018142534993309E-5;99818.90320555994;
886;9.583012826915768E-6;104351.31602780538;
887;1.0192717677721445E-5;98109.26110371256;
888;1.0755610822417416E-5;92974.72886576994;
889;1.0755610822417416E-5;92974.72886576994;
890;1.0747570242602154E-5;93044.28605045195;
891;1.0620701041971383E-5;94155.74320830172;
892;9.954642529936702E-6;100455.64137463394;
893;9.898503713856635E-6;101025.36998598366;
894;1.002931655765792E-5;99707.69137169636;
895;9.919280698039708E-6;100813.76164681219;
896;1.0150347292636775E-5;98518.79656624321;
897;9.887223625817085E-6;101140.6273232097;
898;9.466520935883367E-6;105635.4289789235;
899;9.604880422298573E-6;104113.73760348045;
900;1.0115789388729658E-5;98855.35983124893;
901;1.0115789388729658E-5;98855.35983124893;
902;1.013011262150931E-5;98715.58563689567;
903;1.0265016593084051E-5;97418.25460601201;
904;9.977860886266242E-6;100221.88236522953;
905;9.607142484529327E-6;104089.2233679609;
906;1.0021036045379537E-5;99790.08113248693;
907;9.842089917383484E-6;101604.43649613086;
908;1.0024655602069504E-5;99754.05038289381;
909;1.0317429328396784E-5;96923.36803778127;
910;1.0275920270548604E-5;97314.88505862188;
911;1.0030751792609766E-5;99693.42484745338;
912;9.949498618160943E-6;100507.57715315299;
913;1.0615092918855149E-5;94205.48719114286;
914;1.0395361345505094E-5;96196.75225935223;
915;1.0324863202040254E-5;96853.58347434513;
916;1.0393581668695071E-5;96213.2238794975;
917;9.87895914491551E-6;101225.2389478378;
918;9.767711512080268E-6;102378.12600866075;
919;9.869451259013814E-6;101322.75582056252;
920;1.0184241584019395E-5;98190.91502789468;
921;1.0102215986898293E-5;98988.18252321215;
922;1.0113221901372012E-5;98880.4566687432;
923;1.0835999667907483E-5;92284.97883417782;
924;1.0641916751854035E-5;93968.03445448678;
925;1.084581501306207E-5;92201.46192754146;
926;1.0583132814554753E-5;94489.9792455332;
927;1.0576197454989786E-5;94551.94121098846;
928;1.03486967000998E-5;96630.5254641733;
929;1.0632410417009039E-5;94052.05036106065;
930;1.084727477055035E-5;92189.05403917078;
931;1.0901864579291509E-5;91727.42815935695;
932;1.040292047672823E-5;96126.85228509072;
933;9.962502205935834E-6;100376.38931755342;
934;9.996589291728642E-6;100034.1187196135;
935;1.021142799036025E-5;97929.49633920113;
936;1.0308228497744507E-5;97009.8790707642;
937;1.029778584551858E-5;97108.25365776886;
938;1.0544380323414652E-5;94837.24688680081;
939;1.0132553547282304E-5;98691.80511443873;
940;1.012583455497426E-5;98757.29201093412;
941;9.966175659134756E-6;100339.39137761678;
942;1.0756084264235944E-5;92970.63647269917;
943;1.0400756084518213E-5;96146.85623562745;
944;1.0050413764694206E-5;99498.3911521006;
945;9.990690173816626E-6;100093.18501546343;
946;9.879250475495572E-6;101222.25390280299;
947;9.900539957171352E-6;101004.59210567203;
948;1.0062239706268543E-5;99381.45275718516;
949;1.0062239706268543E-5;99381.45275718516;
950;1.024058585207325E-5;97650.663198878;
951;1.0032570769872529E-5;99675.34971225583;
952;9.884632301672154E-6;101167.14203226689;
953;9.935092090109383E-6;100653.31966027002;
954;1.048672872381293E-5;95358.62196275104;
955;1.048672872381293E-5;95358.62196275104;
956;1.0628459902125093E-5;94087.00876785134;
957;1.0750433720971934E-5;93019.50283635544;
958;1.0402870510515678E-5;96127.31399368627;
959;1.0164367157538828E-5;98382.90810444683;
960;9.907455516145156E-6;100934.08931994734;
961;1.0470105451855992E-5;95510.02180429177;
962;1.0003354355787057E-5;99966.46769005922;
963;1.0016551867047229E-5;99834.75484111771;
964;9.971388674086407E-6;100286.93421597283;
965;1.0199042320887492E-5;98048.42146325979;
966;9.993668416020149E-6;100063.35595415295;
967;9.982100186908817E-6;100179.31910876489;
968;9.961331154671967E-6;100388.18953739828;
969;1.0000031799011941E-5;99999.68201089176;
970;9.822812149070453E-6;101803.84036913823;
971;9.784819025393458E-6;102199.13085820092;
972;9.635009177303391E-6;103788.17306740502;
973;1.0071469302556552E-5;99290.37858916563;
974;1.0283285728119858E-5;97245.18275958036;
975;9.63850052980949E-6;103750.57789406642;
976;1.0113005571403886E-5;98882.57184665826;
977;9.968714065063514E-6;100313.8412309982;
978;1.0514177340951648E-5;95109.6759710436;
979;1.0663662849866254E-5;93776.40817034479;
980;1.018734544685311E-5;98160.99838932054;
981;1.0020783718780566E-5;99792.59387924305;
982;1.0174271700647826E-5;98287.13341086882;
983;9.859604415158319E-6;101423.94744180441;
984;9.725387851326702E-6;102823.66269470514;
985;1.0049245247820485E-5;99509.96073231305;
986;1.0408956281306602E-5;96071.11154803248;
987;9.712225618338436E-6;102963.01170267496;
988;9.716079776906326E-6;102922.16850430262;
989;9.986994881405327E-6;100130.22053930243;
990;9.84641337832536E-6;101559.82301141984;
991;1.0104860601282156E-5;98962.2756273466;
992;9.980489371923006E-6;100195.48768953035;
993;1.046785522046339E-5;95530.55319728926;
994;1.0117648614169313E-5;98837.19410847545;
995;9.910986856428092E-6;100898.12593701681;
996;9.650285260591765E-6;103623.87981251022;
997;9.74611596027119E-6;102604.97659543285;
998;1.0335317630139247E-5;96755.61369143205;
999;1.0109193349469298E-5;98919.86090586515;
